The time spent in the parallel computing activating process is 0.000477s.
-----
No.1	 toolpath -2118.237076	[r = -2200.000000] is calculated within 0.032668s.
6	-245.810374	0.638602
7	-246.359789	0.590211
8	-246.909205	0.546178
9	-247.458621	0.505265
10	-248.008036	0.465327
11	-248.557452	0.425447
12	-249.106868	0.383168
13	-249.656284	0.336794
14	-250.205699	0.284897
15	-250.755115	0.226088
16	-251.304531	0.162409
17	-251.853946	0.096889
18	-252.403362	0.032208
19	-252.952778	-0.029490
bisection interval found by 1-dim search: [-252.952778,-252.403362]
No.184	 toolpath -245.431036	[r = -252.683972] is calculated within 5.615529s.
-----
initial linear search begins: 
No.	x	f(x)
0	-225.209155	1.088860
1	-225.758651	1.002450
2	-226.308147	0.921603
3	-226.857644	0.847402
4	-227.407140	0.780882
5	-227.956636	0.722904
6	-228.506133	0.671591
7	-229.055629	0.625253
8	-229.605125	0.582270
9	-230.154622	0.540780
10	-230.704118	0.498970
11	-231.253614	0.455287
12	-231.803111	0.408106
13	-232.352607	0.354914
14	-232.902103	0.295500
15	-233.451600	0.230969
16	-234.001096	0.163823
17	-234.550592	0.096721
18	-235.100089	0.032322
19	-235.649585	-0.026463
bisection interval found by 1-dim search: [-235.649585,-235.100089]
No.185	 toolpath -228.612467	[r = -235.393619] is calculated within 5.735400s.
-----
initial linear search begins: 
No.	x	f(x)
0	-207.915038	1.100698
1	-208.464610	1.017215
2	-209.014181	0.939661
3	-209.563753	0.870192
4	-210.113324	0.808886
5	-210.662896	0.754966
6	-211.212468	0.706264
7	-211.762039	0.661162
8	-212.311611	0.617784
9	-212.861182	0.574312
10	-213.410754	0.529204
11	-213.960326	0.522448
12	-214.509897	0.473209
13	-215.059469	0.418717
14	-215.609041	0.357176
15	-216.158612	0.290934
16	-216.708184	0.222075
17	-217.257755	0.153256
18	-217.807327	0.087599
19	-218.356899	0.026649
20	-218.906470	-0.026909
bisection interval found by 1-dim search: [-218.906470,-218.356899]
No.186	 toolpath -211.841409	[r = -218.622561] is calculated within 5.806437s.
-----
initial linear search begins: 
No.	x	f(x)
0	-191.140585	1.184407
1	-191.690224	1.099227
2	-192.239864	1.019959
3	-192.789503	0.948776
4	-193.339143	0.885746
5	-193.888782	0.830121
6	-194.438422	0.779727
7	-194.988061	0.732949
8	-195.537701	0.687571
9	-196.087340	0.642776
10	-196.636980	0.596019
11	-197.186619	0.546031
12	-197.736259	0.490708
13	-198.285898	0.428751
14	-198.835538	0.360848
15	-199.385177	0.290465
16	-199.934817	0.219790
17	-200.484456	0.151965
18	-201.034096	0.088081
19	-201.583735	0.031793
20	-202.133375	-0.015903
bisection interval found by 1-dim search: [-202.133375,-201.583735]
No.187	 toolpath -195.626565	[r = -201.938532] is calculated within 5.687758s.
-----
initial linear search begins: 
No.	x	f(x)
0	-174.453427	1.195667
1	-175.003130	1.113615
2	-175.552832	1.038963
3	-176.102534	0.972990
4	-176.652236	0.914700
5	-177.201938	0.861905
6	-177.751640	0.812632
7	-178.301342	0.765716
8	-178.851044	0.718944
9	-179.400746	0.671161
10	-179.950448	0.620064
11	-180.500150	0.563912
12	-181.049853	0.501167
13	-181.599555	0.432647
14	-182.149257	0.360825
15	-182.698959	0.288349
16	-183.248661	0.217892
17	-183.798363	0.151527
18	-184.348065	0.092066
19	-184.897767	0.041385
20	-185.447469	0.000269
21	-185.997171	-0.030982
bisection interval found by 1-dim search: [-185.997171,-185.447469]
No.188	 toolpath -179.599565	[r = -185.448006] is calculated within 6.134924s.
-----
initial linear search begins: 
No.	x	f(x)
0	-157.960054	1.208174
1	-158.509813	1.130551
2	-159.059572	1.061526
3	-159.609331	1.000026
4	-160.159090	0.944776
5	-160.708849	0.893307
6	-161.258608	0.884869
7	-161.808367	0.836316
8	-162.358126	0.787910
9	-162.907885	0.738514
10	-163.457644	0.685808
11	-164.007403	0.628057
12	-164.557162	0.563722
13	-165.106921	0.493596
14	-165.656680	0.420152
15	-166.206439	0.346042
16	-166.756198	0.273430
17	-167.305957	0.205898
18	-167.855716	0.144756
19	-168.405476	0.092026
20	-168.955235	0.049278
21	-169.504994	0.016388
22	-170.054753	-0.008335
bisection interval found by 1-dim search: [-170.054753,-169.504994]
No.189	 toolpath -164.002836	[r = -169.852351] is calculated within 5.897064s.
-----
initial linear search begins: 
No.	x	f(x)
0	-142.361928	1.286011
1	-142.911737	1.206791
2	-143.461545	1.135675
3	-144.011354	1.073071
4	-144.561162	1.015835
5	-145.110971	0.963205
6	-145.660779	0.912446
7	-146.210588	0.862465
8	-146.760396	0.811757
9	-147.310204	0.757997
10	-147.860013	0.699913
11	-148.409821	0.634968
12	-148.959630	0.564441
13	-149.509438	0.489741
14	-150.059247	0.413467
15	-150.609055	0.339383
16	-151.158864	0.269015
17	-151.708672	0.204781
18	-152.258481	0.149164
19	-152.808289	0.102965
20	-153.358097	0.067047
21	-153.907906	0.039381
22	-154.457714	0.018268
23	-155.007523	0.001806
24	-155.557331	-0.011140
bisection interval found by 1-dim search: [-155.557331,-155.007523]
No.190	 toolpath -149.688523	[r = -155.078934] is calculated within 6.017116s.
-----
initial linear search begins: 
No.	x	f(x)
0	-127.586371	1.293064
1	-128.136222	1.219503
2	-128.686074	1.153688
3	-129.235925	1.094035
4	-129.785776	1.038899
5	-130.335627	1.029441
6	-130.885479	0.977201
7	-131.435330	0.926142
8	-131.985181	0.873600
9	-132.535032	0.818396
10	-133.084884	0.758890
11	-133.634735	0.692521
12	-134.184586	0.620570
13	-134.734437	0.544423
14	-135.284289	0.466678
15	-135.834140	0.391121
16	-136.383991	0.319259
17	-136.933842	0.253512
18	-137.483694	0.196380
19	-138.033545	0.148647
20	-138.583396	0.110938
21	-139.133247	0.082009
22	-139.683099	0.059234
23	-140.232950	0.041428
24	-140.782801	0.026901
25	-141.332652	0.014450
26	-141.882504	0.002563
27	-142.432355	-0.010503
bisection interval found by 1-dim search: [-142.432355,-141.882504]
No.191	 toolpath -136.606466	[r = -141.996877] is calculated within 6.237064s.
-----
initial linear search begins: 
No.	x	f(x)
0	-114.502582	1.358418
1	-115.052468	1.283511
2	-115.602354	1.216351
3	-116.152240	1.155362
4	-116.702126	1.098904
5	-117.252012	1.045010
6	-117.801898	0.992583
7	-118.351783	0.938939
8	-118.901669	0.883346
9	-119.451555	0.823357
10	-120.001441	0.757227
11	-120.551327	0.684225
12	-121.101213	0.607152
13	-121.651099	0.528648
14	-122.200985	0.450848
15	-122.750871	0.376404
16	-123.300757	0.308276
17	-123.850642	0.248048
18	-124.400528	0.197413
19	-124.950414	0.156746
20	-125.500300	0.124946
21	-126.050186	0.099804
22	-126.600072	0.079884
23	-127.149958	0.063460
24	-127.699844	0.049456
25	-128.249730	0.036161
26	-128.799615	0.022089
27	-129.349501	0.004988
28	-129.899387	-0.017852
bisection interval found by 1-dim search: [-129.899387,-129.349501]
No.192	 toolpath -124.544427	[r = -129.483214] is calculated within 6.258134s.
-----
initial linear search begins: 
No.	x	f(x)
0	-101.987405	1.420962
1	-102.537321	1.344767
2	-103.087237	1.276319
3	-103.637154	1.214050
4	-104.187070	1.156327
5	-104.736986	1.101176
6	-105.286902	1.047514
7	-105.836818	0.992634
8	-106.386734	0.935827
9	-106.936651	0.874632
10	-107.486567	0.806797
11	-108.036483	0.733097
12	-108.586399	0.654803
13	-109.136315	0.574499
14	-109.686232	0.495458
15	-110.236148	0.420297
16	-110.786064	0.350889
17	-111.335980	0.289369
18	-111.885896	0.237070
19	-112.435812	0.195163
20	-112.985729	0.162123
21	-113.535645	0.135739
22	-114.085561	0.114584
23	-114.635477	0.097040
24	-115.185393	0.081675
25	-115.735309	0.067241
26	-116.285226	0.051939
27	-116.835142	0.033490
28	-117.385058	0.009573
29	-117.934974	-0.020502
bisection interval found by 1-dim search: [-117.934974,-117.385058]
No.193	 toolpath -112.633694	[r = -117.572481] is calculated within 6.318213s.
-----
initial linear search begins: 
No.	x	f(x)
0	-90.075360	1.417548
1	-90.625303	1.346567
2	-91.175245	1.282075
3	-91.725188	1.222436
4	-92.275130	1.165663
5	-92.825072	1.110272
6	-93.375015	1.054777
7	-93.924957	0.997252
8	-94.474900	0.935653
9	-95.024842	0.868214
10	-95.574784	0.794215
11	-96.124727	0.715223
12	-96.674669	0.699622
13	-97.224612	0.618709
14	-97.774554	0.538476
15	-98.324496	0.461576
16	-98.874439	0.390991
17	-99.424381	0.328292
18	-99.974324	0.274811
19	-100.524266	0.231723
20	-101.074208	0.197505
21	-101.624151	0.170136
22	-102.174093	0.147606
23	-102.724036	0.128887
24	-103.273978	0.112338
25	-103.823920	0.096728
26	-104.373863	0.080246
27	-104.923805	0.060615
28	-105.473748	0.035523
29	-106.023690	0.004268
30	-106.573632	-0.032277
bisection interval found by 1-dim search: [-106.573632,-106.023690]
No.194	 toolpath -101.154184	[r = -106.092970] is calculated within 6.379254s.
-----
initial linear search begins: 
No.	x	f(x)
0	-78.594706	1.474941
1	-79.144671	1.402776
2	-79.694636	1.337108
3	-80.244601	1.276305
4	-80.794567	1.218377
5	-81.344532	1.161841
6	-81.894497	1.105218
7	-82.444463	1.046578
8	-82.994428	0.983870
9	-83.544393	0.915336
10	-84.094358	0.840238
11	-84.644324	0.760128
12	-85.194289	0.677575
13	-85.744254	0.595864
14	-86.294220	0.517079
15	-86.844185	0.444239
16	-87.394150	0.378475
17	-87.944115	0.321725
18	-88.494081	0.275698
19	-89.044046	0.238555
20	-89.594011	0.208648
21	-90.143977	0.184241
22	-90.693942	0.163688
23	-91.243907	0.145674
24	-91.793872	0.128729
25	-92.343838	0.111472
26	-92.893803	0.091498
27	-93.443768	0.066360
28	-93.993734	0.035076
29	-94.543699	-0.001768
bisection interval found by 1-dim search: [-94.543699,-93.993734]
No.195	 toolpath -90.023978	[r = -94.519530] is calculated within 6.633404s.
-----
initial linear search begins: 
No.	x	f(x)
0	-67.020231	1.532810
1	-67.570217	1.458930
2	-68.120203	1.392116
3	-68.670189	1.330169
4	-69.220175	1.271529
5	-69.770161	1.213841
6	-70.320147	1.155641
7	-70.870133	1.095857
8	-71.420119	1.032002
9	-71.970105	0.962321
10	-72.520091	0.886079
11	-73.070077	0.804822
12	-73.620063	0.721710
13	-74.170049	0.638846
14	-74.720035	0.558891
15	-75.270021	0.484352
16	-75.820007	0.417441
17	-76.369993	0.359540
18	-76.919979	0.312373
19	-77.469965	0.274080
20	-78.019951	0.243025
21	-78.569937	0.217476
22	-79.119923	0.195777
23	-79.669909	0.176618
24	-80.219895	0.158521
25	-80.769881	0.140125
26	-81.319867	0.119002
27	-81.869853	0.092719
28	-82.419839	0.060288
29	-82.969825	0.022299
30	-83.519811	-0.019672
bisection interval found by 1-dim search: [-83.519811,-82.969825]
No.196	 toolpath -78.770212	[r = -83.264690] is calculated within 6.316751s.
-----
initial linear search begins: 
No.	x	f(x)
0	-55.764500	1.529481
1	-56.314504	1.460332
2	-56.864507	1.395921
3	-57.414511	1.335640
4	-57.964515	1.276614
5	-58.514519	1.264424
6	-59.064523	1.205558
7	-59.614526	1.144232
8	-60.164530	1.079292
9	-60.714534	1.008538
10	-61.264538	0.931219
11	-61.814542	0.848868
12	-62.364545	0.764652
13	-62.914549	0.680076
14	-63.464553	0.599006
15	-64.014557	0.523880
16	-64.564561	0.455803
17	-65.114565	0.396720
18	-65.664568	0.348030
19	-66.214572	0.308903
20	-66.764576	0.276684
21	-67.314580	0.249789
22	-67.864584	0.226976
23	-68.414587	0.206703
24	-68.964591	0.187630
25	-69.514595	0.167983
26	-70.064599	0.145907
27	-70.614603	0.118347
28	-71.164607	0.085015
29	-71.714610	0.045931
30	-72.264614	0.002613
31	-72.814618	-0.042144
bisection interval found by 1-dim search: [-72.814618,-72.264614]
No.197	 toolpath -67.802899	[r = -72.298452] is calculated within 6.363175s.
-----
initial linear search begins: 
No.	x	f(x)
0	-44.797501	1.584317
1	-45.347520	1.513537
2	-45.897539	1.448511
3	-46.447558	1.386675
4	-46.997577	1.326561
5	-47.547596	1.266701
6	-48.097616	1.205155
7	-48.647635	1.140376
8	-49.197654	1.069670
9	-49.747673	0.992293
10	-50.297692	0.910062
11	-50.847711	0.824339
12	-51.397730	0.739006
13	-51.947749	0.655553
14	-52.497768	0.577706
15	-53.047787	0.506609
16	-53.597806	0.444719
17	-54.147825	0.392636
18	-54.697844	0.350499
19	-55.247863	0.315898
20	-55.797882	0.287083
21	-56.347901	0.262368
22	-56.897920	0.240450
23	-57.447939	0.220159
24	-57.997958	0.199586
25	-58.547977	0.195125
26	-59.097996	0.171969
27	-59.648015	0.143317
28	-60.198034	0.108905
29	-60.748053	0.068735
30	-61.298072	0.024327
31	-61.848091	-0.021517
bisection interval found by 1-dim search: [-61.848091,-61.298072]
No.198	 toolpath -57.098477	[r = -61.592955] is calculated within 6.366843s.
-----
initial linear search begins: 
No.	x	f(x)
0	-34.091366	1.637864
1	-34.641397	1.566492
2	-35.191429	1.499865
3	-35.741461	1.436949
4	-36.291493	1.376224
5	-36.841525	1.314851
6	-37.391556	1.252262
7	-37.941588	1.186454
8	-38.491620	1.114724
9	-39.041652	1.036324
10	-39.591684	0.953063
11	-40.141715	0.866286
12	-40.691747	0.779282
13	-41.241779	0.695353
14	-41.791811	0.616414
15	-42.341842	0.544207
16	-42.891874	0.480754
17	-43.441906	0.427982
18	-43.991938	0.384725
19	-44.541970	0.349014
20	-45.092001	0.318880
21	-45.642033	0.293103
22	-46.192065	0.270292
23	-46.742097	0.248776
24	-47.292129	0.227300
25	-47.842160	0.203643
26	-48.392192	0.175221
27	-48.942224	0.140911
28	-49.492256	0.100577
29	-50.042288	0.056140
30	-50.592319	0.009326
31	-51.142351	-0.037363
bisection interval found by 1-dim search: [-51.142351,-50.592319]
No.199	 toolpath -46.641886	[r = -50.701359] is calculated within 6.322976s.
-----
initial linear search begins: 
No.	x	f(x)
0	-23.199224	1.692345
1	-23.749267	1.619334
2	-24.299310	1.552116
3	-24.849352	1.488102
4	-25.399395	1.425831
5	-25.949438	1.363843
6	-26.499480	1.300192
7	-27.049523	1.232824
8	-27.599566	1.160564
9	-28.149609	1.081123
10	-28.699651	0.996200
11	-29.249694	0.908341
12	-29.799737	0.820873
13	-30.349779	0.735252
14	-30.899822	0.655238
15	-31.449865	0.581950
16	-31.999907	0.517868
17	-32.549950	0.463568
18	-33.099993	0.419234
19	-33.650035	0.382446
20	-34.200078	0.351229
21	-34.750121	0.324373
22	-35.300164	0.300488
23	-35.850206	0.277890
24	-36.400249	0.255339
25	-36.950292	0.230602
26	-37.500334	0.201303
27	-38.050377	0.165713
28	-38.600420	0.124298
29	-39.150462	0.078788
30	-39.700505	0.030896
31	-40.250548	-0.016877
bisection interval found by 1-dim search: [-40.250548,-39.700505]
No.200	 toolpath -35.995015	[r = -40.053413] is calculated within 6.320713s.
-----
initial linear search begins: 
No.	x	f(x)
0	-12.550848	1.688165
1	-13.100900	1.618370
2	-13.650951	1.552650
3	-14.201002	1.489009
4	-14.751053	1.425990
5	-15.301105	1.361648
6	-15.851156	1.294453
7	-16.401207	1.222258
8	-16.951259	1.205395
9	-17.501310	1.124938
10	-18.051361	1.038983
11	-18.601413	0.950077
12	-19.151464	0.861553
13	-19.701515	0.774854
14	-20.251566	0.693756
15	-20.801618	0.619364
16	-21.351669	0.553708
17	-21.901720	0.498744
18	-22.451772	0.453296
19	-23.001823	0.415124
20	-23.551874	0.383088
21	-24.101926	0.355145
22	-24.651977	0.330002
23	-25.202028	0.306523
24	-25.752079	0.282744
25	-26.302131	0.257140
26	-26.852182	0.226602
27	-27.402233	0.190190
28	-27.952285	0.147737
29	-28.502336	0.100924
30	-29.052387	0.051979
31	-29.602439	0.003436
32	-30.152490	-0.042998
bisection interval found by 1-dim search: [-30.152490,-29.602439]
No.201	 toolpath -25.581104	[r = -29.640577] is calculated within 6.413083s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2.137688	1.740259
1	-2.687746	1.669398
2	-3.237804	1.602625
3	-3.787862	1.537942
4	-4.337920	1.473894
5	-4.887977	1.408532
6	-5.438035	1.340332
7	-5.988093	1.267143
8	-6.538151	1.186840
9	-7.088208	1.101230
10	-7.638266	1.011600
11	-8.188324	0.921246
12	-8.738382	0.833505
13	-9.288439	0.749117
14	-9.838497	0.672264
15	-10.388555	0.603775
16	-10.938613	0.544865
17	-11.488671	0.496229
18	-12.038728	0.455562
19	-12.588786	0.421328
20	-13.138844	0.391437
21	-13.688902	0.364801
22	-14.238959	0.339895
23	-14.789017	0.315346
24	-15.339075	0.289168
25	-15.889133	0.259092
26	-16.439190	0.222854
27	-16.989248	0.213903
28	-17.539306	0.170416
29	-18.089364	0.122572
30	-18.639422	0.072596
31	-19.189479	0.023024
32	-19.739537	-0.024444
bisection interval found by 1-dim search: [-19.739537,-19.189479]
No.202	 toolpath -15.391607	[r = -19.451079] is calculated within 6.395698s.
-----
initial linear search begins: 
No.	x	f(x)
0	8.052032	1.791253
1	7.501970	1.719347
2	6.951908	1.651545
3	6.401846	1.585841
4	5.851783	1.520787
5	5.301721	1.454428
6	4.751659	1.385244
7	4.201597	1.311083
8	3.651534	1.229808
9	3.101472	1.143221
10	2.551410	1.052592
11	2.001348	0.961225
12	1.451286	0.871839
13	0.901223	0.787030
14	0.351161	0.708579
15	-0.198901	0.639083
16	-0.748963	0.579160
17	-1.299026	0.529515
18	-1.849088	0.488144
19	-2.399150	0.452597
20	-2.949212	0.421928
21	-3.499274	0.394259
22	-4.049337	0.368329
23	-4.599399	0.342769
24	-5.149461	0.315590
25	-5.699523	0.284311
26	-6.249586	0.247064
27	-6.799648	0.204031
28	-7.349710	0.155784
29	-7.899772	0.104953
30	-8.449834	0.054042
31	-8.999897	0.005062
32	-9.549959	-0.041008
bisection interval found by 1-dim search: [-9.549959,-8.999897]
No.203	 toolpath -5.424844	[r = -9.057374] is calculated within 6.425056s.
-----
initial linear search begins: 
No.	x	f(x)
0	18.445869	1.843265
1	17.895805	1.770295
2	17.345740	1.701443
3	16.795675	1.634699
4	16.245610	1.568618
5	15.695545	1.501242
6	15.145480	1.431055
7	14.595415	1.355330
8	14.045350	1.273634
9	13.495286	1.185409
10	12.945221	1.094401
11	12.395156	1.002002
12	11.845091	0.911570
13	11.295026	0.825703
14	10.744961	0.746175
15	10.194896	0.675596
16	9.644832	0.614573
17	9.094767	0.563834
18	8.544702	0.521070
19	7.994637	0.484764
20	7.444572	0.452797
21	6.894507	0.424100
22	6.344442	0.397139
23	5.794377	0.370551
24	5.244313	0.342341
25	4.694248	0.310259
26	4.144183	0.272005
27	3.594118	0.227698
28	3.044053	0.178702
29	2.493988	0.126854
30	1.943923	0.074619
31	1.393859	0.024612
32	0.843794	-0.022490
bisection interval found by 1-dim search: [0.843794,1.393859]
No.204	 toolpath 4.743298	[r = 1.111843] is calculated within 6.485378s.
-----
-----
No.204	 toolpath point at [r = 0] is calculated within 1.832003s.
-----
The toolpath concentric optimization process causes 1319.969769 seconds.
The time spent in the spiral toolpath generation process is 17.168971s.
plot(toolPathAngle)
figure; plot(toolPathAngle)
figure; plot(toolPathAngle,'.-')
s6_post_process
<a href="matlab: opentoline('D:\Code\2021-11_ToolWaviness\upm_toolpath\src\s6_post_process.m',85,1)">85  </a>        spiralncFolderName = getlastfoldername(workspaceDir);
close all; save data.mat
if system_dependent('IsDebugMode')==1, dbquit; end
if system_dependent('IsDebugMode')==1, dbstep; end
if system_dependent('IsDebugMode')==1, dbstep; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbstep; end
if system_dependent('IsDebugMode')==1, dbstep; end
if system_dependent('IsDebugMode')==1, dbquit all; end
if system_dependent('IsDebugMode')==1, dbcont; end
if system_dependent('IsDebugMode')==1, dbcont; end
错误使用 <a href="matlab:matlab.internal.language.introspective.errorDocCallback('mrdivide')" style="font-weight:bold"> / </a>
矩阵维度必须一致。

出错 <a href="matlab:matlab.internal.language.introspective.errorDocCallback('arclengthparam', 'D:\Code\2021-11_ToolWaviness\upm_toolpath\src\funcs\math\geometry\arclengthparam.m', 203)" style="font-weight:bold">arclengthparam</a> (<a href="matlab: opentoline('D:\Code\2021-11_ToolWaviness\upm_toolpath\src\funcs\math\geometry\arclengthparam.m',203,0)">第 203 行</a>)
